Unnamed: 0,Date,Subcategory,Note,Amount,Income/Expense,Currency,Amount_log,Amount_scaled,Type_Encoded,Month,Day,DayOfWeek,Is_Egyptian_Weekend,Quarter,Month_Part,Category_apparel,Category_beauty,Category_bonus,Category_cook,Category_culture,Category_dividend earned on shares,Category_documents,Category_education,Category_equity mutual fund a,Category_equity mutual fund b,Category_equity mutual fund c,Category_equity mutual fund d,Category_equity mutual fund e,Category_equity mutual fund f,Category_family,Category_festivals,Category_fixed deposit,Category_food,Category_garbage disposal,Category_gift,Category_gpay reward,Category_grooming,Category_health,Category_household,Category_interest,Category_investment,Category_life insurance,Category_maid,Category_maturity amount,Category_money transfer,Category_other,Category_petty cash,Category_public provident fund,Category_recurring deposit,Category_rent,Category_salary,Category_saving bank account 1,Category_saving bank account 2,Category_scrap,Category_self-development,Category_share market,Category_small cap fund 1,Category_small cap fund 2,Category_social life,Category_subscription,Category_tax refund,Category_tourism,Category_transportation,Category_water (jar /tanker),Mode_credit card,Mode_debit card,Mode_equity mutual fund a,Mode_equity mutual fund b,Mode_equity mutual fund c,Mode_equity mutual fund d,Mode_fixed deposit,Mode_recurring deposit,Mode_saving bank account 1,Mode_saving bank account 2,Mode_share market trading
1944,2016-06-18 19:45:05,unknown,flour mill,38.0,Expense,INR,3.6635616461296463,0.2263734989552022,0,6,18,5,1,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1945,2016-06-12 00:00:00,eggs,Unknown,84.0,Expense,INR,4.442651256490317,0.295133235120728,0,6,12,6,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1946,2016-06-12 00:00:00,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,6,12,6,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1947,2016-06-10 00:00:00,rd,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,6,10,4,1,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1948,2016-06-10 00:00:00,mutual fund,Mutual fund C,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,6,10,4,1,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1949,2016-06-07 00:00:00,mutual fund,Mutual fund B,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,6,7,1,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1950,2016-06-05 00:00:00,rd,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,6,5,6,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1951,2016-06-05 00:00:00,mutual fund,Mutual fund A,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,6,5,6,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1952,2016-06-05 00:00:00,grocery,biscuits + medicine,68.0,Expense,INR,4.23410650459726,0.276727801486164,0,6,5,6,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1953,2016-06-01 00:00:00,public provident fund,Unknown,10000.0,Expense,INR,9.210440366976517,0.7159217002346858,0,6,1,2,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1954,2016-06-01 00:00:00,unknown,Unknown,10000.0,Expense,INR,9.210440366976517,0.7159217002346858,0,6,1,2,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1955,2016-06-01 00:00:00,water,1 Jar,25.0,Expense,INR,3.258096538021482,0.19058856037164545,0,6,1,2,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1956,2016-05-31 09:55:09,unknown,From workplace ,51556.0,Income,INR,10.850443270721076,0.8606626459135382,1,5,31,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1957,2016-05-31 09:51:36,auto,Permanent Residence to LB road,50.0,Expense,INR,3.9318256327243257,0.2500495442979492,0,5,31,1,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1958,2016-05-30 12:46:40,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,5,30,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1959,2016-05-29 19:16:49,grocery,sanitary napkins+chocolates+Maggie+khajoor,504.0,Expense,INR,6.22455842927536,0.45239815746443207,0,5,29,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1960,2016-05-22 11:13:40,saloon,hair cut+shaving,120.0,Expense,INR,4.795790545596741,0.3263000791213791,0,5,22,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1961,2016-05-22 11:13:40,auto,Permanent Residence to nearby hospital,40.0,Expense,INR,3.713572066704308,0.23078724453531435,0,5,22,6,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1962,2016-05-19 09:21:46,grocery,agarbatti + icecream pack,180.0,Expense,INR,5.198497031265826,0.3618415512941804,0,5,19,3,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1963,2016-05-17 21:59:19,lic,Life Insurance,11286.0,Expense,INR,9.331406899955626,0.7265977852214326,0,5,17,1,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1964,2016-05-17 12:34:38,unknown,Aadhar mobile number and email id updated,100.0,Expense,INR,4.61512051684126,0.3103547714891879,0,5,17,1,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1965,2016-05-16 20:48:29,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,5,16,0,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1966,2016-05-10 00:00:00,rd,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,5,10,1,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1967,2016-05-10 00:00:00,mutual fund,Mutual fund C,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,5,10,1,0,2,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
